Date,FB,GOOGL,T,VZ,DIS,CMCSA,NFLX,AMZN,HD,MCD,PG,KO,PEP,WMT,COST,PM,XOM,CVX,BRK-B,JPM,BAC,WFC,C,JNJ,UNH,MRK,PFE,MDT,ABT,AMGN,TMO,ABBV,LLY,BA,HON,UNP,UTX,MSFT,AAPL,V,MA,INTC,CSCO,ADBE,CRM,ORCL,IBM,ACN,AVGO
2015-09-24,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-09-25,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-09-28,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-09-29,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-09-30,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-01,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-02,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-05,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-06,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-07,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-08,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-09,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-12,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-13,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-14,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-15,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-16,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-19,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-20,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-21,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-22,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-23,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-26,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-27,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-28,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-29,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-10-30,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-02,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-03,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-04,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-05,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-06,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-09,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-10,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-11,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-12,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-13,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-16,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-17,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-18,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-19,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-20,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-23,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-24,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-25,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-27,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-11-30,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-01,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-02,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-03,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-04,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-07,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-08,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-09,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-10,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-11,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-14,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-15,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-16,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-17,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-18,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-21,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-22,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-23,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-24,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-28,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
2015-12-29,295.98,535.06,184.46,190.1,191.82,151.16,39.82,202.15,151.84,91.13,212.26,186.83,136.74,216.13,63.48,124.19,347.87,181.41,336.61,24.06,178.75,289.59,167.61,270.87,116.13,147.55,206.84,111.03,73.07,122.45,56.61,96.84,92.65,95.93,75.99,83.51,85.22,357.15,717.42,154.37,106.59,164.83,143.47,45.97,48.08,191.23,160.18,77.66,31.09
