Date,FB,GOOGL,T,VZ,DIS,CMCSA,NFLX,AMZN,HD,MCD,PG,KO,PEP,WMT,COST,PM,XOM,CVX,BRK-B,JPM,BAC,WFC,C,JNJ,UNH,MRK,PFE,MDT,ABT,AMGN,TMO,ABBV,LLY,BA,HON,UNP,UTX,MSFT,AAPL,V,MA,INTC,CSCO,ADBE,CRM,ORCL,IBM,ACN,AVGO
2017-03-07,137.3000030517578,851.1500244140625,35.83871078491211,43.64599990844727,106.7978210449219,35.46596145629883,141.4299926757812,846.02001953125,137.5776824951172,120.5421600341797,82.9099349975586,38.34418487548828,101.3545379638672,65.50204467773438,155.8831634521484,96.56729888916016,73.50794982910156,100.4524536132812,175.3000030517578,84.70478820800781,24.03084945678711,53.31664657592773,56.89002990722656,115.838493347168,161.4861907958984,60.86272430419922,30.75519371032715,76.63206481933594,42.75796890258789,163.7987213134766,155.9458465576172,55.72128295898438,77.43902587890625,171.2229614257812,114.3316192626953,102.6179428100586,105.5284957885742,61.59809112548828,133.8562316894531,87.45469665527344,109.1662292480469,33.36989974975586,31.43265724182129,119.9800033569336,82.97000122070312,40.73111724853516,159.7805786132812,118.0407867431641,202.6153259277344
2017-03-08,137.7200012207031,853.6400146484375,35.74456787109375,43.3988151550293,106.7785491943359,35.17215728759766,140.3200073242188,850.5,138.4256591796875,120.5609817504883,82.77220153808594,38.34418487548828,101.3360061645508,65.91756439208984,155.1737365722656,95.84228515625,72.18067169189453,98.47593688964844,174.9700012207031,84.51945495605469,24.0785083770752,53.23434066772461,57.46362686157227,116.0910491943359,161.7125396728516,60.7150993347168,30.68280982971191,77.4040298461914,43.10003280639648,164.1681060791016,156.183837890625,56.1149787902832,78.06610870361328,170.9595642089844,114.6304550170898,101.0553817749023,105.0303726196289,62.16241455078125,133.3573150634766,87.35651397705078,109.1859130859375,33.20211029052734,31.2672290802002,119.5999984741211,83.4800033569336,40.74068069458008,158.9567718505859,118.3450622558594,202.9665069580078
2017-03-09,138.2400054931641,857.8400268554688,35.89004135131836,43.50474548339844,106.9615936279297,35.42805862426758,140.5299987792969,853.0,138.1429748535156,120.608039855957,82.95584106445312,38.38070678710938,101.0764007568359,65.9742202758789,154.7350463867188,96.33143615722656,72.75078582763672,98.86224365234375,175.3699951171875,84.85302734375,24.1643009185791,53.68245697021484,57.87737655639648,117.821662902832,161.8088684082031,60.79814147949219,30.80948257446289,77.94064331054688,43.35658264160156,165.2208251953125,156.4615325927734,56.42993545532227,79.1330795288086,169.8589630126953,114.2682418823242,100.5534591674805,105.1995391845703,61.91372680664062,133.0503234863281,87.50381469726562,108.9989776611328,33.38853454589844,31.31317710876465,119.9100036621094,83.27999877929688,40.57814025878906,156.9460144042969,117.1279449462891,205.1658935546875
2017-03-10,138.7899932861328,861.4099731445312,36.24089813232422,43.5665397644043,106.8556289672852,35.37118148803711,140.8899993896484,852.4600219726562,138.3597106933594,120.4574508666992,83.62618255615234,38.61813354492188,101.604866027832,66.20088195800781,154.3616638183594,96.55856323242188,72.69734191894531,99.37434387207031,174.9799957275391,84.58432006835938,24.12617111206055,53.81963348388672,57.82096481323242,118.0648956298828,163.7061309814453,60.53054428100586,30.86377143859863,78.17601013183594,43.44210433959961,167.5478515625,157.9985198974609,57.63727188110352,78.95524597167969,168.0998992919922,115.0379409790039,100.6481475830078,105.3969039916992,62.10502243041992,133.4916687011719,88.11263275146484,109.4121780395508,33.47243118286133,31.48780632019043,121.0899963378906,83.51000213623047,40.8076171875,157.5217895507812,117.8411026000977,209.1766510009766
2017-03-13,139.6000061035156,864.5800170898438,36.25801467895508,43.67248153686523,107.4336395263672,35.35223388671875,143.5200042724609,854.5900268554688,138.9061279296875,120.1091842651367,83.84656524658203,38.7194709777832,101.4379959106445,66.0592269897461,153.5962371826172,96.97785186767578,72.52808380126953,98.24234008789062,175.3899993896484,84.65843963623047,24.11663818359375,53.68245697021484,57.85857009887695,118.5045547485352,163.9276580810547,59.61975479125977,30.86377143859863,78.03478240966797,43.26156234741211,167.1877288818359,157.8595733642578,57.61103057861328,78.74933624267578,168.4290924072266,114.7572250366211,100.8091506958008,105.5566787719727,61.89459609985352,133.5491943359375,88.48577880859375,109.7270126342773,32.77333068847656,31.34075164794922,121.8000030517578,83.61000061035156,40.71200180053711,156.3082427978516,117.9457015991211,209.26904296875
2017-03-14,139.3200073242188,865.9099731445312,36.01840209960938,43.57537841796875,108.1946792602539,35.45648574829102,143.1900024414062,852.530029296875,138.6517791748047,120.2880172729492,83.56189727783203,38.66419982910156,101.3730773925781,66.78638458251953,154.2403411865234,96.75946807861328,72.1450424194336,96.45447540283203,174.7299957275391,84.79743957519531,24.13570594787598,53.73733520507812,57.7739372253418,118.8506927490234,162.8201141357422,59.66622543334961,30.96331024169922,77.68644714355469,42.56793975830078,166.3289184570312,157.1647796630859,57.45355606079102,79.04884338378906,168.1281127929688,113.8335800170898,98.83937072753906,105.1055603027344,61.60765075683594,133.3477630615234,87.93588256835938,108.7038345336914,32.79197692871094,31.35912895202637,121.4400024414062,83.51000213623047,40.91278839111328,155.6527404785156,117.8220901489258,207.328369140625
2017-03-15,139.7200012207031,868.3900146484375,36.44628524780273,44.26396560668945,107.7708206176758,35.77872848510742,145.25,852.969970703125,139.3960876464844,120.3633193969727,83.92919921875,38.8023796081543,103.0141220092773,66.6541748046875,155.4537658691406,98.20077514648438,73.04474639892578,97.82008361816406,174.6699981689453,85.00131225585938,24.00225257873535,53.69160461425781,57.20973968505859,120.6374206542969,165.4397125244141,60.13090515136719,31.33428382873535,78.4207763671875,43.06202697753906,168.6190643310547,159.8546905517578,58.22344970703125,80.37785339355469,168.1093292236328,114.9745559692383,99.98526000976562,106.2803955078125,61.932861328125,134.7580871582031,88.29920959472656,110.209098815918,32.7174072265625,31.46941947937012,122.1100006103516,83.4800033569336,41.161376953125,155.7324676513672,118.6683578491211,208.7884979248047
2017-03-16,139.9900054931641,870.0,36.31792068481445,44.17568206787109,107.6166687011719,35.7123908996582,144.3899993896484,853.4199829101562,140.1309967041016,120.4574508666992,83.96592712402344,38.92213439941406,103.0419235229492,66.52195739746094,155.9391632080078,98.44536590576172,73.10710906982422,96.90367889404297,174.0800018310547,84.91791534423828,24.04037857055664,54.24945831298828,57.50124359130859,120.1697006225586,164.9774169921875,59.64763641357422,31.1533260345459,77.03688049316406,42.73896789550781,166.3197174072266,156.8471984863281,57.65477752685547,79.54486846923828,167.6201324462891,114.4221801757812,99.86215209960938,105.5848770141602,61.8276481628418,134.9787139892578,88.41704559326172,110.8485870361328,32.75469589233398,31.46023178100586,122.3499984741211,83.5199966430664,43.72380447387695,156.9991302490234,118.0027389526367,206.4212799072266
2017-03-17,139.8399963378906,872.3699951171875,36.46339416503906,44.48466110229492,107.6648406982422,35.50387954711914,145.1100006103516,852.3099975585938,140.9507141113281,121.0786514282227,83.56189727783203,38.7194709777832,103.2737121582031,66.00255584716797,156.6392364501953,98.7073974609375,73.04474639892578,96.74197387695312,172.8200073242188,84.02832794189453,23.69721603393555,53.65502166748047,56.76778793334961,119.7954940795898,163.4364776611328,59.38740539550781,31.05379104614258,77.41344451904297,42.93849945068359,155.7001953125,156.7181243896484,57.47105026245117,78.58086395263672,169.4168548583984,115.146598815918,100.3735275268555,106.6281280517578,62.04763793945312,134.3071594238281,88.61344146728516,111.0060119628906,32.87586975097656,31.46023178100586,127.0100021362305,83.02999877929688,43.65687942504883,155.5907592773438,119.0677185058594,205.3258514404297
2017-03-20,139.9400024414062,867.9099731445312,36.30080032348633,44.35224914550781,108.5800323486328,35.5228385925293,145.8300018310547,856.969970703125,139.2547607421875,121.2104187011719,83.76390838623047,38.8576545715332,103.0512008666992,66.0875473022461,156.2938842773438,99.58966827392578,73.04474639892578,96.72400665283203,172.0700073242188,83.4260025024414,23.29686546325684,52.70391845703125,56.03432846069336,119.8048706054688,161.7992248535156,59.58258438110352,31.10808181762695,76.65088653564453,42.73896789550781,156.2819671630859,155.5766754150391,57.56729125976562,78.6744613647461,168.7489624023438,114.5489501953125,99.51175689697266,106.6845321655273,62.10502243041992,135.7174835205078,87.57254028320312,110.5928039550781,33.0250129699707,31.50618362426758,126.3099975585938,82.9000015258789,43.24574661254883,155.6350402832031,118.2784881591797,205.3815765380859
